	14.AV-438.tg_wt.w5	11.AV-512.tg_tg.w5	24.AV-454.fl_fl.w12	50.AV-442.tg_wt.w20	7.AV-491.tg_tg.w5	45.AV-464.tg_tg.w20	15.AV-439.tg_wt.w5	48.AV-539.tg_tg.w20	29.AV-533.tg_tg.w12	30.AV-535.tg_tg.w12	49.AV-441.tg_wt.w20	35.AV-477.tg_wt.w12	44.AV-393.tg_tg.w20	20.AV-84.fl_fl.w12	40.AV-437.fl_fl.w20	43.AV-391.tg_tg.w20	32.AV-474.tg_wt.w12	51.AV-455.tg_wt.w20	25.AV-88.tg_tg.w12	36.AV-478.tg_wt.w12	28.AV-471.tg_tg.w12	52.Avn-91.tg_wt.w20	53.AV-501.tg_wt.w20	41.AV-440.fl_fl.w20	5.AV-484.fl_fl.w5	22.AV-452.fl_fl.w12	39.AV-436.fl_fl.w20	13.AV-458.tg_wt.w5	1.AV-522.fl_fl.w5	27.AV-470.tg_tg.w12	4.AV-483.fl_fl.w5	33.AV-475.tg_wt.w12	47.AV-468.tg_tg.w20	42.AV-443.fl_fl.w20	31.AV-472.tg_wt.w12	37.AV-434.fl_fl.w20	21.AV-451.fl_fl.w12	2.AV-531.fl_fl.w5	3.AV-482.fl_fl.w5	38.AV-435.fl_fl.w20	17.AV-486.tg_wt.w5	8.AV-492.tg_tg.w5	12.AV-513.tg_tg.w5	54.AV-518.tg_wt.w20	46.AV-489.tg_tg.w20	26.AV-87.tg_tg.w12	34.AV-476.tg_wt.w12	9.AV-510.tg_tg.w5	6.AV-487.fl_fl.w5	10.AV-511.tg_tg.w5	16.AV-485.tg_wt.w5	18.AV-526.tg_wt.w5	19.AV-83.fl_fl.w12	23.AV-453.fl_fl.w12
OTU_5	0.321393834313021	4.94375427956569	17.5459779752921	1.25855597262089	5.06666666666667	0.6786926236828	0.00833150624862969	2.53003328991171	0.551824287529497	0	14.5104278649753	0.15142458657103	0.200303866546774	0.959455503512881	4.63550307407046	2.22222222222222	0.114753548300507	3.27079076103784	0.119785646737417	0.0470103092783505	0.0886648933687993	0.0854069674104993	0.0177057124219551	19.385672860058	5.19910380881255	0.933981137467848	10.2272891261996	0.0401790434568075	1.78337155351715	0.180488268262563	1.41454806154525	0	5.06465588517379	6.93394157382227	0	23.3671816756215	2.56128716638582	1.02181057663579	11.5581505872768	20.5181767853848	0.619958306897489	0.438216382443388	14.1947895791583	0.226764135461734	0.0138337762568714	2.3514582020283	0.0303732715210615	1.5481918361012	1.86612269567845	4.1729218793439	3.28154984921868	0.733499377334994	0.237262737262737	5.22527367005954
OTU_26	0.337463526028672	1.18947471388047	2.10296830454469	0.251711194524178	3.57029360967185	0.20360778710484	0.0249945187458891	0.165002171081198	0.0344890179705936	0	3.87271554504408	0.045427375971309	0.164956125391461	0.0139051522248244	0.469730978172473	0.256410256410256	0.178505519578566	0.658864325964456	0.0199642744562362	0.0156701030927835	0.0177329786737599	0.0976079627548563	0	1.75491354312104	0.66975354742345	0.260645898828237	5.18219207735046	0.616078666337715	0.212788651271932	0.0360976536525126	4.55798819831247	0	0.326751992591858	1.38345468900781	0	4.59137767037713	2.2927651247486	0.47684493576337	2.91533709009437	2.15980808267208	0.861053204024291	0.119513558848197	1.94949899799599	0.0566910338654334	1.27270741563217	2.69982238010657	0.0202488476807076	0.634021418593823	1.55031731640979	2.62348253173941	5.24353467970392	0.236612702366127	0	2.10178605723065
OTU_18	0.723136127204297	0.334539763278881	8.09324165688412	1.00684477809671	6.7993091537133	0.13573852473656	0.333260249945187	0.256670043904086	0.448357233617716	0	23.9389378628252	0.0908547519426181	2.42721155933149	0.431059718969555	0.951823297875801	0.655270655270655	0.178505519578566	2.35308687844449	0.099821372281181	0	0.0177329786737599	0.134210948787927	0.0177057124219551	22.956717860595	1.41896938013443	0.347527865104315	14.0385309185367	1.52680365135869	0.648498746733507	0	0.974466442397838	0	2.91563316466581	19.7684007369067	0.0271719699678227	0.46890665569809	20.9447192477034	4.2461906184643	2.32194989476543	8.1343421295442	0.878274268104777	0.212468549063461	1.0813627254509	0.188970112884778	5.35367141140923	0.587864550507076	0	0.324383051373584	0	1.56704661291817	8.45563373846294	0.26027397260274	0.0949050949050949	1.00710581908969
OTU_725	1.52662071298685	0.81776386579282	0	2.37727239272834	1.41761658031088	0.6786926236828	0.899802674852006	0.623341535195639	1.41404973679434	1	0.245108578800258	0.787407850169356	0.494868376174382	0	1.14960476236947	0.398860398860399	0.943529174915277	0	0.179678470106126	0.564123711340206	0.0531989360212796	0	0.867579908675799	1.4284180002148	0.079462285287528	0.325807373535296	0.054838011400534	0.991083071934586	0.0202655858354221	0.288781229220101	0.0209562675784481	0.755163132342213	0.175943380626385	0.133345030265813	1.82052198784412	0	0.0413110833288036	2.58858679414401	0.1805961029262	0.0280494556191179	0.0344421281609716	1.52711769639363	1.06613226452906	0.699189417673678	0.0830026575412283	0.0870910445195668	0.870700450270429	0.545553313673754	0.789513448171653	1.74311926605505	0.746595997441287	0.141967621419676	0	0.0875744190512771
OTU_716	0.23301052987694	0.669079526557762	0.19117893677679	0.419518657540296	0.577547495682211	0.746561886051081	0.191624643718483	1.21001592126212	0.517335269558904	0	0	0.166567045228133	1.28430126197637	0	0.56862171041931	1.63817663817664	0.089252759789283	1.41185212706669	4.59178312493433	0.031340206185567	3.12100424658174	3.1234548081554	0.0885285621097754	0.14284180002148	0.12486930545183	0.380108602457845	0.054838011400534	1.16519226024742	3.34382166284465	1.93122447040942	3.33204654497325	0.0669131889417151	2.07361841452525	0.10000877269936	0.326063639613872	0	0	1.02181057663579	0.593387195328943	0	4.89078219885797	0.571009225608051	0.213226452905812	0.0377940225769556	0.733190141614183	2.30791267976852	0.0708709668824768	0.324383051373584	0.258386219401632	0.26410897970531	1.44110390203783	4.2826899128269	0.237262737262737	0.715191088918763
OTU_13	0.200871146445638	1.56118556196811	9.30404158980379	1.06278059910208	3.09775474956822	1.22164672262904	0	0.935012302793458	0.0344890179705936	0	2.40206407224253	0.015142458657103	1.22538836005085	0.194672131147541	2.8554698936274	5.12820512820513	0.0637519712780593	0.494148244473342	0.0199642744562362	0.0470103092783505	0.0531989360212796	0.0366029860330711	0	7.77467511545484	0	0.119462703629608	3.42737571253337	0.0937511013992176	0.638365953815797	0.0180488268262563	0	0	4.28547805668552	1.5668041056233	0	5.30450654258464	1.36326574985052	0.249775918733194	2.708941543893	4.58608599372578	0.172210640804858	0.292144254962259	4.4625250501002	0.0377940225769556	0.262841748880556	0.108863805649459	0.0202488476807076	2.21170262300171	1.09096403747356	0.686683347233806	1.58000548295714	0.283935242839352	0	2.72940272709814
OTU_22	0.249080221592591	0.966448205027878	4.12096819274414	0.30764701552955	2.99274611398964	0.13573852473656	0.0249945187458891	0.146668596516621	0.0689780359411871	0	2.28768006880241	0.030284917314206	0.235651607702087	0.0834309133489461	0.309033538271364	0.66951566951567	0.0765023655336711	0.635333457180011	0.0199642744562362	0.0156701030927835	0.0177329786737599	0.012200995344357	0	3.44860917194716	1.91844660194175	0.238925407259217	4.22252687784111	0.294646318683255	0.526905231720975	0	7.19847791319693	0	0.452425835896418	4.23370471093956	0	18.5218129000746	7.49796162417786	1.58948311921123	6.81105302464526	3.68850341391401	1.37768512643887	0.398378529493989	2.13226452905812	0.0755880451539112	2.19957042484255	0.435455222597834	0.0202488476807076	0.840446996740649	6.97642792384406	2.83476971550366	12.8136708398063	0.26027397260274	0.0949050949050949	2.42289226041867
OTU_16	0.216940838161289	2.00723857967329	1.86930515959528	0.335614926032237	4.46286701208981	0.06786926236828	0.0166630124972594	0.898345153664303	0.103467053911781	0	4.4609761341647	0.045427375971309	1.13112771697002	0.208577283372365	0.148336098370255	1.52421652421652	0.127503942556119	1.24713604557558	0.0598928233687086	0	0.0177329786737599	0.0244019906887141	0	6.38706905810332	0.749215832710978	0.260645898828237	6.36120932246194	0.37500440559687	0.0303983787531332	0	1.04781337892241	0	6.13288355326256	5.28379682428283	0	1.88539551145274	7.78713920747948	1.74843143113236	1.10937606083237	3.08544011810297	1.11936916523158	0.199189264746995	1.11182364729459	0.132279079019345	5.43667406895045	0.152409327909242	0.0303732715210615	1.62191525686792	0.172257479601088	4.34899453248077	2.08352371378964	0.0473225404732254	0	1.50336086038026
OTU_36	0.200871146445638	0	5.24679970931858	0.335614926032237	0.0787564766839378	0	0.116641087480816	0	0.0344890179705936	0	4.5590195656848	0.030284917314206	0.589129019255217	0.292008196721311	0.259588172147946	0.056980056980057	0.0637519712780593	0.447086506904452	0	0	0	0.0244019906887141	0	5.08108688647836	0.567587752053771	0.141183195198628	6.16927628256007	0.348218376625665	0.435710095461575	0	0.733469365245685	0	0.314184608261402	2.8835862794982	0	3.16511992596211	3.98651954122955	0.999103674932776	2.3477493380406	5.03487728363167	0.774947883621862	0	0	0.094485056442389	0.926863009210383	0	0	0	0.172257479601088	0.0176072653136873	4.56638947272229	0.212951432129514	0	4.36412521605531
OTU_33	0.112487842009557	0.371710848087645	4.41835764995249	0.0839037315080592	0.525043177892919	0	0.0166630124972594	0.0366671491291552	0	0	2.10793377768222	0.015142458657103	0.329912250782921	0.0278103044496487	0.0370840245925637	0.398860398860399	0.0255007885112237	0.423555638120007	0.0199642744562362	0.062680412371134	0	0.0366029860330711	0	1.59166577166792	0.908140403286034	0.130322949414118	0.575799119705606	0.05357205794241	0.111460722094822	0.0180488268262563	0.461037886725859	0	0.942553824784205	1.68348100710589	0	4.49368878377336	0.268522041637223	0.590379444278458	1.93495824563786	1.07990404133604	0.361642345690202	0.0398378529493989	2.02565130260521	0.0566910338654334	0.719356365357312	0.805592161805993	0	2.43287288530188	1.0766092475068	1.23250857195811	1.19802613542904	0.236612702366127	0	0.875744190512771
OTU_59	0.0803484585782552	0.520395187322704	0.722231538934541	0.0559358210053728	0.892573402417962	0.27147704947312	0.0166630124972594	0.0733342982583104	0.310401161735342	0	0.849709739840894	0.015142458657103	0.459520635019069	0.125146370023419	0.383201587456491	0.527065527065527	0.0382511827668356	0.0470617375688897	0.099821372281181	0.0156701030927835	0	0	0	0.48974331435936	0.113517550410754	0.0977422120605887	2.05642542752002	0.0669650724280125	0.0911951362593995	0.0180488268262563	0.932553907240942	0	0.113106458974105	0.900078954294236	0	0.791279981490527	0.475077458281241	0.249775918733194	0.5417883087786	0.841483668573538	0.120547448563401	0.0663964215823316	1.55350701402806	0	0.553351050274855	0.108863805649459	0	2.59506441098867	0.43064369900272	1.12686498007599	0.95494836882025	0.212951432129514	0	0.49625504129057
OTU_8	0.120522687867383	4.7207277707131	11.1096204371401	0.755133583572533	3.49153713298791	1.696731559207	0	1.98002605297438	0.655291341441278	0	3.6112663943238	0.105997210599721	0.0471303215404174	0.472775175644028	1.00126866399922	2.79202279202279	0.0127503942556119	0.494148244473342	0.0798570978249448	0.0783505154639175	0.248261701432638	0	0	7.97873482977124	3.16713965646004	0.293226636181766	1.37095028501335	0.10714411588482	0.66876433256893	0.180488268262563	0.869685104505598	0	0.125673843304561	5.08377927888411	0.0271719699678227	9.81773310367876	0.764255041582867	1.49865551239916	8.28162129133003	4.3055914375346	0.482189794253603	0.345261392228124	9.27535070140281	0	2.42091084495249	0.457227983727726	0	6.66459723731181	1.3780598368087	3.87359836901121	2.20506259709403	0.638854296388543	0	2.6856155175725
OTU_44	0.0883833044360807	0.334539763278881	10.3236625859467	0.0839037315080592	0.0787564766839378	0.40721557420968	0.00833150624862969	0.366671491291552	0.0689780359411871	0	0.359492582240378	0	2.25047285355493	0	0.185420122962818	1.22507122507123	0	0.305901294197783	0	0	0.0177329786737599	0	0	0.32649554290624	3.96176250933532	0.325807373535296	1.37095028501335	0.026786028971205	0.354647752119887	0	0.0314344013676722	0	0.666071369514171	0.350030704447759	0	0.703359983547135	0.185899874979616	1.13534508515088	4.6954986760812	0.560989112382358	0.137768512643887	0.265585686329326	1.53827655310621	0.0188970112884778	2.35174196366814	0	0.0101244238403538	2.21170262300171	0.631610758537322	1.86637012325086	1.38901580919309	0.0946450809464508	0	0.715191088918763
OTU_7	0.152662071298685	0.892106035410349	6.01151545642574	0.30764701552955	3.30777202072539	0.3393463118414	0.0416575312431484	0.898345153664303	0.103467053911781	0	9.08535798752956	0.015142458657103	2.48612446125702	0.0834309133489461	1.66878110666537	3.10541310541311	0.20400630808979	2.77664251656449	0	0	0	0.158612939476642	0	16.8145204596714	1.23734129947722	0.456130322949414	10.5563171946028	0.05357205794241	0	0	0	0	6.24599001223666	16.034739889464	0	0.566595542301859	16.8549219981519	2.17986256348969	2.47674655441646	3.08544011810297	0	0.464774951076321	1.41643286573146	0.0566910338654334	18.3989224216389	0	0	3.11112835635574	0	1.5318320822908	2.88220780407566	0.0473225404732254	0	3.47378528903399
OTU_557	0.0482090751469531	0.0743421696175291	9.04913634076807	0.0839037315080592	0.262521588946459	0	0.00833150624862969	0.476672938679018	0.172445089852968	0	4.52633842184476	0.045427375971309	0.0824780626957304	0.0556206088992974	2.01489866952929	0.299145299145299	0.14025433681173	1.3647903894978	0	0	0	0.0488039813774282	0	0.99989260015036	0.499477221807319	0.0868819662760789	2.13868244462082	0.05357205794241	0.314116580449043	0	0.104781337892241	0.00955902699167359	0.150808611965473	3.383630142995	0	0.517751098999974	2.82980920802305	1.04451747833881	1.36737049358409	0.715261118287507	0.103326384482915	0.292144254962259	0.57875751503006	0	0.0553351050274855	0.108863805649459	0.0101244238403538	0.176936209840137	0.0287095799335147	0.0880363265684367	0.3819793475281	0.0709838107098381	0.0949050949050949	2.04340311119647
OTU_844	0.0642787668626041	0.148684339235058	0.33987366538096	0.0279679105026864	1.05008635578584	0	0	0.0183335745645776	0	0	0.52289830144055	0	0.0942606430808347	0.0139051522248244	0.0988907322468365	0.0142450142450142	0	0.0941234751377794	0.0199642744562362	0	0	0	0	1.36720008591988	0.39731142643764	0.0108602457845099	0.740313153907208	0.0669650724280125	0.141859100847955	0	0.775381900402581	0	0.201078149287297	0.78340205281165	0	1.41648885575465	0.144588791650813	0.204362115327159	1.72856269943649	0.617088023620594	0.309979153448745	0.172630696114062	0.274148296593186	0	0.747023917871055	1.34991119005329	0	0.191680893993481	0.488062858869749	0.387359836901121	2.27451338755369	0.0709838107098381	0	0.131361628576916
OTU_67	0.120522687867383	0.223026508852587	0.934652579797641	0.0279679105026864	1.57512953367876	0	0.0249945187458891	0.0733342982583104	0	0	1.01311545904107	0.015142458657103	0.176738705776565	0.0139051522248244	0.234865489086237	0.113960113960114	0.0127503942556119	0.258839556628893	0	0.0156701030927835	0	0.0244019906887141	0.0177057124219551	2.67318225754484	0.874085138162808	0.0217204915690197	2.76931957572696	0.120537130370423	0.131726307930244	0.0360976536525126	1.46693873049137	0	0.301617223930946	0.950083340643916	0	2.37383994447158	0.289177583301625	0.3860173289513	2.76054043044334	1.36039859752722	0.688842563219433	0.132792843164663	0.548296593186373	0.0188970112884778	0.885361680439768	1.65472984587177	0	0.50131926121372	1.00483529767301	0.598647020665369	5.33034816777849	0.378580323785803	0	0.1897445746111
OTU_93	0.0642787668626041	0.0371710848087645	1.99675778411314	0.0279679105026864	0.472538860103627	0	0.0166630124972594	0.0733342982583104	0.137956071882374	0	2.25499892496237	0.015142458657103	0.824780626957304	0.0278103044496487	0.0494453661234182	0.227920227920228	0.0382511827668356	0.400024769335563	0	0	0	0.012200995344357	0	0.65299108581248	0.0113517550410754	0.0108602457845099	0.90482718810881	0.0133930144856025	0.101327929177111	0	0.0523906689461203	0	0.188510764956841	0.800070181594877	0	0.674053317566004	0.392455291623634	0.249775918733194	0.0773983298255143	0.701236390477948	0.120547448563401	0.0132792843164663	0.0761523046092184	0	1.00986566675161	0.0435455222597834	0.0101244238403538	0.117957473226758	0.0143547899667573	0.105643591882124	0.486155533217582	0.0236612702366127	0	0.467063568273478
OTU_53	0.112487842009557	0.0371710848087645	4.39711554586617	0.195775373518805	0.525043177892919	0	0.0999780749835562	0.0550007236937328	0	0	4.59170070952483	0.045427375971309	0.306347090012713	0.0556206088992974	0.111252073777691	0.641025641025641	0.0510015770224474	1.17654343922224	0	0	0	0.012200995344357	0	2.59155837181828	0.385959671396565	0.0651614747070592	1.72739735911682	0.441969478024883	0.202655858354221	0	0.240997077152154	0	1.16876674273241	1.98350732520397	0	0.849893313452788	4.13110833288036	1.1580519868539	0.902980514631	2.20188226610076	0.516631922414574	0.172630696114062	0.0761523046092184	0.0755880451539112	1.48021405948524	0	0.0202488476807076	0	0.172257479601088	0.211287183764248	1.49319199488257	0.141967621419676	0	1.03629729210678
